Tree#,Groups,WScore
1,F7_GI_3-R1_23,0.798913
1,F7_GI_4-R1_23,0.801519
1,F7_HG_1-R1_23,0.850436
1,F7_HG_2-R1_23,0.851119
1,F7_HG_3-R1_23,0.855674
1,F7_STOM-R1_23,0.803402
1,F8_GI_1-R1_23,0.767737
1,F8_GI_2-R1_23,0.76363
1,F8_GI_3-R1_23,0.813096
1,F8_GI_4-R1_23,0.818783
1,F8_HG_1-R1_23,0.813164
1,F8_HG_2-R1_23,0.802078
1,F8_HG_3-R1_23,0.803986
1,F8_STOM-R1_23,0.686414
1,MOCK1_1-R1_23,0.774737
1,MOCK1_3-R1_23,0.762158
1,MOCK2_1-R1_23,0.771537
1,MOCK2_2-R1_23,0.746902
1,MOCK_1-R1_23,0.757784
1,MOCK_2-R1_23,0.765856
1,MOCK_3-R1_23,0.77099
1,NTC3_2-R1_23,0.902815
1,R1_13-R1_23,0.350856
1,R1_22-R1_23,0.904075
1,BLANK2_1_A-R1_24,0.863991
1,F1_GI-R1_24,0.917871
1,F1_HG-R1_24,0.809157
1,F1_PC-R1_24,0.861316
1,F1_STOM-R1_24,0.896971
1,F2_GI-R1_24,0.913255
1,F2_HG-R1_24,0.809028
1,F2_PC-R1_24,0.851004
1,F3_GI-R1_24,0.854308
1,F3_HG-R1_24,0.784021
1,F3_PC-R1_24,0.82446
1,F3_STOM-R1_24,0.880262
1,F4_GI_1-R1_24,0.906096
1,F4_GI_2-R1_24,0.902623
1,F4_GI_3-R1_24,0.899742
1,F4_GI_4-R1_24,0.890463
1,F4_HG_1-R1_24,0.828285
1,F4_HG_2-R1_24,0.84123
1,F4_HG_3-R1_24,0.830686
1,F4_PC-R1_24,0.885362
1,F4_STOM-R1_24,0.919377
1,F5_GI_1-R1_24,0.875321
1,F5_GI_2-R1_24,0.895321
1,F5_GI_3-R1_24,0.889687
1,F5_GI_4-R1_24,0.872386
1,F5_HG_1-R1_24,0.836235
1,F5_HG_2-R1_24,0.830686
1,F5_HG_3-R1_24,0.834682
1,F5_PC-R1_24,0.847303
1,F5_STOM-R1_24,0.877738
1,F6_GI_1-R1_24,0.736222
1,F6_GI_3-R1_24,0.780747
1,F6_GI_4-R1_24,0.793445
1,F6_HG_1-R1_24,0.781764
1,F6_HG_2-R1_24,0.810715
1,F6_HG_3-R1_24,0.772175
1,F6_PC-R1_24,0.757566
1,F7_GI_2-R1_24,0.907893
1,F7_GI_3-R1_24,0.871731
1,F7_GI_4-R1_24,0.848834
1,F7_HG_1-R1_24,0.814714
1,F7_HG_2-R1_24,0.825272
1,F7_HG_3-R1_24,0.833315
1,F7_STOM-R1_24,0.91177
1,F8_GI_1-R1_24,0.89076
1,F8_GI_2-R1_24,0.881609
1,F8_GI_3-R1_24,0.884064
1,F8_GI_4-R1_24,0.850734
1,F8_HG_1-R1_24,0.816497
1,F8_HG_2-R1_24,0.817365
1,F8_HG_3-R1_24,0.814416
1,F8_STOM-R1_24,0.816634
1,MOCK1_1-R1_24,0.866489
1,MOCK1_3-R1_24,0.868581
1,MOCK2_1-R1_24,0.866886
1,MOCK2_2-R1_24,0.870374
1,MOCK_1-R1_24,0.869871
1,MOCK_2-R1_24,0.86815
1,MOCK_3-R1_24,0.867378
1,NTC3_2-R1_24,0.885126
1,R1_13-R1_24,0.713764
1,R1_22-R1_24,0.922425
1,R1_23-R1_24,0.685977
1,BLANK2_1_A-R1_25_A,0.714052
1,F1_GI-R1_25_A,0.773728
1,F1_HG-R1_25_A,0.766362
1,F1_PC-R1_25_A,0.73027
1,F1_STOM-R1_25_A,0.783443
1,F2_GI-R1_25_A,0.769095
1,F2_HG-R1_25_A,0.754671
1,F2_PC-R1_25_A,0.760223
1,F3_GI-R1_25_A,0.723161
1,F3_HG-R1_25_A,0.739135
1,F3_PC-R1_25_A,0.594726
1,F3_STOM-R1_25_A,0.736199
1,F4_GI_1-R1_25_A,0.766985
1,F4_GI_2-R1_25_A,0.753669
1,F4_GI_3-R1_25_A,0.74252
1,F4_GI_4-R1_25_A,0.708585
1,F4_HG_1-R1_25_A,0.673709
1,F4_HG_2-R1_25_A,0.676566
1,F4_HG_3-R1_25_A,0.69357
1,F4_PC-R1_25_A,0.740894
1,F4_STOM-R1_25_A,0.82856
1,F5_GI_1-R1_25_A,0.697402
1,F5_GI_2-R1_25_A,0.71051
1,F5_GI_3-R1_25_A,0.704808
1,F5_GI_4-R1_25_A,0.644187
1,F5_HG_1-R1_25_A,0.629661
1,F5_HG_2-R1_25_A,0.632326
1,F5_HG_3-R1_25_A,0.654939
1,F5_PC-R1_25_A,0.698677
1,F5_STOM-R1_25_A,0.680761
1,F6_GI_1-R1_25_A,0.670454
1,F6_GI_3-R1_25_A,0.726958
1,F6_GI_4-R1_25_A,0.714862
1,F6_HG_1-R1_25_A,0.776449
1,F6_HG_2-R1_25_A,0.721731
1,F6_HG_3-R1_25_A,0.742182
1,F6_PC-R1_25_A,0.731601
1,F7_GI_2-R1_25_A,0.768514
1,F7_GI_3-R1_25_A,0.697335
1,F7_GI_4-R1_25_A,0.693493
1,F7_HG_1-R1_25_A,0.812055
1,F7_HG_2-R1_25_A,0.822422
1,F7_HG_3-R1_25_A,0.831007
1,F7_STOM-R1_25_A,0.824889
1,F8_GI_1-R1_25_A,0.733722
1,F8_GI_2-R1_25_A,0.705038
1,F8_GI_3-R1_25_A,0.701619
1,F8_GI_4-R1_25_A,0.701891
1,F8_HG_1-R1_25_A,0.741838
1,F8_HG_2-R1_25_A,0.730459
1,F8_HG_3-R1_25_A,0.746424
1,F8_STOM-R1_25_A,0.673943
1,MOCK1_1-R1_25_A,0.824951
1,MOCK1_3-R1_25_A,0.827069
1,MOCK2_1-R1_25_A,0.825337
1,MOCK2_2-R1_25_A,0.828571
1,MOCK_1-R1_25_A,0.828301
1,MOCK_2-R1_25_A,0.82662
1,MOCK_3-R1_25_A,0.82589
1,NTC3_2-R1_25_A,0.867062
1,R1_13-R1_25_A,0.362043
1,R1_22-R1_25_A,0.921617
1,R1_23-R1_25_A,0.50717
1,R1_24-R1_25_A,0.811789
1,BLANK2_1_A-R1_26,0.648333
1,F1_GI-R1_26,0.588994
1,F1_HG-R1_26,0.778764
1,F1_PC-R1_26,0.799352
1,F1_STOM-R1_26,0.684679
1,F2_GI-R1_26,0.612941
1,F2_HG-R1_26,0.763079
1,F2_PC-R1_26,0.84732
1,F3_GI-R1_26,0.62243
1,F3_HG-R1_26,0.777936
1,F3_PC-R1_26,0.471374
1,F3_STOM-R1_26,0.607763
1,F4_GI_1-R1_26,0.646707
1,F4_GI_2-R1_26,0.69346
1,F4_GI_3-R1_26,0.670005
1,F4_GI_4-R1_26,0.709657
1,F4_HG_1-R1_26,0.644065
1,F4_HG_2-R1_26,0.612067
1,F4_HG_3-R1_26,0.628668
1,F4_PC-R1_26,0.657679
1,F4_STOM-R1_26,0.73837
1,F5_GI_1-R1_26,0.629804
1,F5_GI_2-R1_26,0.588984
1,F5_GI_3-R1_26,0.677541
1,F5_GI_4-R1_26,0.546793
1,F5_HG_1-R1_26,0.645465
1,F5_HG_2-R1_26,0.641966
1,F5_HG_3-R1_26,0.689386
1,F5_PC-R1_26,0.643322
1,F5_STOM-R1_26,0.633156
1,F6_GI_1-R1_26,0.71192
1,F6_GI_3-R1_26,0.797903
1,F6_GI_4-R1_26,0.772325
1,F6_HG_1-R1_26,0.825128
1,F6_HG_2-R1_26,0.754114
1,F6_HG_3-R1_26,0.779783
1,F6_PC-R1_26,0.778356
1,F7_GI_2-R1_26,0.654939
1,F7_GI_3-R1_26,0.794605
1,F7_GI_4-R1_26,0.779124
1,F7_HG_1-R1_26,0.814133
1,F7_HG_2-R1_26,0.829573
1,F7_HG_3-R1_26,0.840607
1,F7_STOM-R1_26,0.730133
1,F8_GI_1-R1_26,0.605928
1,F8_GI_2-R1_26,0.645545
1,F8_GI_3-R1_26,0.757958
1,F8_GI_4-R1_26,0.774094
1,F8_HG_1-R1_26,0.746492
1,F8_HG_2-R1_26,0.731834
1,F8_HG_3-R1_26,0.748332
1,F8_STOM-R1_26,0.535433
1,MOCK1_1-R1_26,0.817536
1,MOCK1_3-R1_26,0.806145
1,MOCK2_1-R1_26,0.814616
1,MOCK2_2-R1_26,0.786739
1,MOCK_1-R1_26,0.798678
1,MOCK_2-R1_26,0.809215
1,MOCK_3-R1_26,0.813709
1,NTC3_2-R1_26,0.886086
1,R1_13-R1_26,0.499866
1,R1_22-R1_26,0.875566
1,R1_23-R1_26,0.460337
1,R1_24-R1_26,0.762067
1,R1_25_A-R1_26,0.510185
1,BLANK2_1_A-R1_33,0.640604
1,F1_GI-R1_33,0.791129
1,F1_HG-R1_33,0.379359
1,F1_PC-R1_33,0.754795
1,F1_STOM-R1_33,0.782257
1,F2_GI-R1_33,0.78145
1,F2_HG-R1_33,0.382798
1,F2_PC-R1_33,0.768433
1,F3_GI-R1_33,0.850894
1,F3_HG-R1_33,0.651632
1,F3_PC-R1_33,0.691734
1,F3_STOM-R1_33,0.769728
1,F4_GI_1-R1_33,0.786896
1,F4_GI_2-R1_33,0.767875
1,F4_GI_3-R1_33,0.767131
1,F4_GI_4-R1_33,0.734565
1,F4_HG_1-R1_33,0.40041
1,F4_HG_2-R1_33,0.446363
1,F4_HG_3-R1_33,0.376025
1,F4_PC-R1_33,0.703908
1,F4_STOM-R1_33,0.83614
1,F5_GI_1-R1_33,0.705485
1,F5_GI_2-R1_33,0.726755
1,F5_GI_3-R1_33,0.69928
1,F5_GI_4-R1_33,0.565052
1,F5_HG_1-R1_33,0.401107
1,F5_HG_2-R1_33,0.377059
1,F5_HG_3-R1_33,0.408748
1,F5_PC-R1_33,0.513279
1,F5_STOM-R1_33,0.614743
1,F6_GI_1-R1_33,0.647586
1,F6_GI_3-R1_33,0.772753
1,F6_GI_4-R1_33,0.576671
1,F6_HG_1-R1_33,0.587414
1,F6_HG_2-R1_33,0.589657
1,F6_HG_3-R1_33,0.60064
1,F6_PC-R1_33,0.591173
1,F7_GI_2-R1_33,0.787456
1,F7_GI_3-R1_33,0.666378
1,F7_GI_4-R1_33,0.604707
1,F7_HG_1-R1_33,0.401324
1,F7_HG_2-R1_33,0.406868
1,F7_HG_3-R1_33,0.425456
1,F7_STOM-R1_33,0.825924
1,F8_GI_1-R1_33,0.748107
1,F8_GI_2-R1_33,0.720156
1,F8_GI_3-R1_33,0.723481
1,F8_GI_4-R1_33,0.589773
1,F8_HG_1-R1_33,0.415334
1,F8_HG_2-R1_33,0.403126
1,F8_HG_3-R1_33,0.407182
1,F8_STOM-R1_33,0.691227
1,MOCK1_1-R1_33,0.848388
1,MOCK1_3-R1_33,0.847466
1,MOCK2_1-R1_33,0.847901
1,MOCK2_2-R1_33,0.847324
1,MOCK_1-R1_33,0.847614
1,MOCK_2-R1_33,0.847323
1,MOCK_3-R1_33,0.847758
1,NTC3_2-R1_33,0.875127
1,R1_13-R1_33,0.77057
1,R1_22-R1_33,0.912811
1,R1_23-R1_33,0.755828
1,R1_24-R1_33,0.784016
1,R1_25_A-R1_33,0.718933
1,R1_26-R1_33,0.69195
1,BLANK2_1_A-R1_34_A,0.780455
1,F1_GI-R1_34_A,0.904349
1,F1_HG-R1_34_A,0.399084
1,F1_PC-R1_34_A,0.841487
1,F1_STOM-R1_34_A,0.865387
1,F2_GI-R1_34_A,0.895125
1,F2_HG-R1_34_A,0.405858
1,F2_PC-R1_34_A,0.846904
1,F3_GI-R1_34_A,0.943701
1,F3_HG-R1_34_A,0.735217
1,F3_PC-R1_34_A,0.82307
1,F3_STOM-R1_34_A,0.878456
1,F4_GI_1-R1_34_A,0.883684
1,F4_GI_2-R1_34_A,0.873356
1,F4_GI_3-R1_34_A,0.862671
1,F4_GI_4-R1_34_A,0.843651
1,F4_HG_1-R1_34_A,0.509698
1,F4_HG_2-R1_34_A,0.560563
1,F4_HG_3-R1_34_A,0.477746
1,F4_PC-R1_34_A,0.824917
1,F4_STOM-R1_34_A,0.905033
1,F5_GI_1-R1_34_A,0.830172
1,F5_GI_2-R1_34_A,0.852867
1,F5_GI_3-R1_34_A,0.848921
1,F5_GI_4-R1_34_A,0.724486
1,F5_HG_1-R1_34_A,0.551483
1,F5_HG_2-R1_34_A,0.526301
1,F5_HG_3-R1_34_A,0.549267
1,F5_PC-R1_34_A,0.65251
1,F5_STOM-R1_34_A,0.745042
1,F6_GI_1-R1_34_A,0.720889
1,F6_GI_3-R1_34_A,0.829574
1,F6_GI_4-R1_34_A,0.684105
1,F6_HG_1-R1_34_A,0.633225
1,F6_HG_2-R1_34_A,0.655246
1,F6_HG_3-R1_34_A,0.658681
1,F6_PC-R1_34_A,0.65546
1,F7_GI_2-R1_34_A,0.882182
1,F7_GI_3-R1_34_A,0.761968
1,F7_GI_4-R1_34_A,0.698529
1,F7_HG_1-R1_34_A,0.445644
1,F7_HG_2-R1_34_A,0.453703
1,F7_HG_3-R1_34_A,0.469744
1,F7_STOM-R1_34_A,0.88744
1,F8_GI_1-R1_34_A,0.869664
1,F8_GI_2-R1_34_A,0.852573
1,F8_GI_3-R1_34_A,0.846618
1,F8_GI_4-R1_34_A,0.677797
1,F8_HG_1-R1_34_A,0.46311
1,F8_HG_2-R1_34_A,0.465494
1,F8_HG_3-R1_34_A,0.459372
1,F8_STOM-R1_34_A,0.806093
1,MOCK1_1-R1_34_A,0.921875
1,MOCK1_3-R1_34_A,0.920741
1,MOCK2_1-R1_34_A,0.92149
1,MOCK2_2-R1_34_A,0.92041
1,MOCK_1-R1_34_A,0.920525
1,MOCK_2-R1_34_A,0.920823
1,MOCK_3-R1_34_A,0.921241
1,NTC3_2-R1_34_A,0.907457
1,R1_13-R1_34_A,0.824161
1,R1_22-R1_34_A,0.939336
1,R1_23-R1_34_A,0.783219
1,R1_24-R1_34_A,0.783431
1,R1_25_A-R1_34_A,0.849379
1,R1_26-R1_34_A,0.804625
1,R1_33-R1_34_A,0.327977
1,BLANK2_1_A-R1_35_A,0.683909
1,F1_GI-R1_35_A,0.341289
1,F1_HG-R1_35_A,0.876337
1,F1_PC-R1_35_A,0.787669
1,F1_STOM-R1_35_A,0.63707
1,F2_GI-R1_35_A,0.354153
1,F2_HG-R1_35_A,0.856765
1,F2_PC-R1_35_A,0.819946
1,F3_GI-R1_35_A,0.547779
1,F3_HG-R1_35_A,0.791197
1,F3_PC-R1_35_A,0.5009
1,F3_STOM-R1_35_A,0.608987
1,F4_GI_1-R1_35_A,0.501002
1,F4_GI_2-R1_35_A,0.678791
1,F4_GI_3-R1_35_A,0.622631
1,F4_GI_4-R1_35_A,0.660142
1,F4_HG_1-R1_35_A,0.689127
1,F4_HG_2-R1_35_A,0.624508
1,F4_HG_3-R1_35_A,0.685122
1,F4_PC-R1_35_A,0.42099
1,F4_STOM-R1_35_A,0.547995
1,F5_GI_1-R1_35_A,0.655148
1,F5_GI_2-R1_35_A,0.559045
1,F5_GI_3-R1_35_A,0.659263
1,F5_GI_4-R1_35_A,0.564559
1,F5_HG_1-R1_35_A,0.727712
1,F5_HG_2-R1_35_A,0.740854
1,F5_HG_3-R1_35_A,0.769589
1,F5_PC-R1_35_A,0.665616
1,F5_STOM-R1_35_A,0.625709
1,F6_GI_1-R1_35_A,0.81642
1,F6_GI_3-R1_35_A,0.809555
1,F6_GI_4-R1_35_A,0.816126
1,F6_HG_1-R1_35_A,0.871013
1,F6_HG_2-R1_35_A,0.803641
1,F6_HG_3-R1_35_A,0.851084
1,F6_PC-R1_35_A,0.847921
1,F7_GI_2-R1_35_A,0.398728
1,F7_GI_3-R1_35_A,0.704491
1,F7_GI_4-R1_35_A,0.731698
1,F7_HG_1-R1_35_A,0.818898
1,F7_HG_2-R1_35_A,0.861678
1,F7_HG_3-R1_35_A,0.890321
1,F7_STOM-R1_35_A,0.634336
1,F8_GI_1-R1_35_A,0.528884
1,F8_GI_2-R1_35_A,0.626786
1,F8_GI_3-R1_35_A,0.735006
1,F8_GI_4-R1_35_A,0.766959
1,F8_HG_1-R1_35_A,0.838242
1,F8_HG_2-R1_35_A,0.816067
1,F8_HG_3-R1_35_A,0.846474
1,F8_STOM-R1_35_A,0.634864
1,MOCK1_1-R1_35_A,0.773451
1,MOCK1_3-R1_35_A,0.760443
1,MOCK2_1-R1_35_A,0.770202
1,MOCK2_2-R1_35_A,0.736989
1,MOCK_1-R1_35_A,0.75217
1,MOCK_2-R1_35_A,0.764419
1,MOCK_3-R1_35_A,0.769646
1,NTC3_2-R1_35_A,0.882426
1,R1_13-R1_35_A,0.773517
1,R1_22-R1_35_A,0.735258
1,R1_23-R1_35_A,0.701419
1,R1_24-R1_35_A,0.886752
1,R1_25_A-R1_35_A,0.778826
1,R1_26-R1_35_A,0.613863
1,R1_33-R1_35_A,0.786346
1,R1_34_A-R1_35_A,0.878682
1,BLANK2_1_A-R1_36,0.723708
1,F1_GI-R1_36,0.299259
1,F1_HG-R1_36,0.907973
1,F1_PC-R1_36,0.822012
1,F1_STOM-R1_36,0.486661
1,F2_GI-R1_36,0.201372
1,F2_HG-R1_36,0.89374
1,F2_PC-R1_36,0.839733
1,F3_GI-R1_36,0.585229
1,F3_HG-R1_36,0.832293
1,F3_PC-R1_36,0.517427
1,F3_STOM-R1_36,0.459553
1,F4_GI_1-R1_36,0.477519
1,F4_GI_2-R1_36,0.719368
1,F4_GI_3-R1_36,0.691503
1,F4_GI_4-R1_36,0.738023
1,F4_HG_1-R1_36,0.765738
1,F4_HG_2-R1_36,0.713632
1,F4_HG_3-R1_36,0.745167
1,F4_PC-R1_36,0.450056
1,F4_STOM-R1_36,0.399886
1,F5_GI_1-R1_36,0.577345
1,F5_GI_2-R1_36,0.641809
1,F5_GI_3-R1_36,0.724425
1,F5_GI_4-R1_36,0.640536
1,F5_HG_1-R1_36,0.77738
1,F5_HG_2-R1_36,0.785934
1,F5_HG_3-R1_36,0.815359
1,F5_PC-R1_36,0.712005
1,F5_STOM-R1_36,0.525414
1,F6_GI_1-R1_36,0.850075
1,F6_GI_3-R1_36,0.880179
1,F6_GI_4-R1_36,0.864533
1,F6_HG_1-R1_36,0.907165
1,F6_HG_2-R1_36,0.846281
1,F6_HG_3-R1_36,0.887257
1,F6_PC-R1_36,0.881779
1,F7_GI_2-R1_36,0.412043
1,F7_GI_3-R1_36,0.830615
1,F7_GI_4-R1_36,0.852173
1,F7_HG_1-R1_36,0.903787
1,F7_HG_2-R1_36,0.918471
1,F7_HG_3-R1_36,0.927591
1,F7_STOM-R1_36,0.473456
1,F8_GI_1-R1_36,0.58507
1,F8_GI_2-R1_36,0.6747
1,F8_GI_3-R1_36,0.792772
1,F8_GI_4-R1_36,0.861977
1,F8_HG_1-R1_36,0.877443
1,F8_HG_2-R1_36,0.862291
1,F8_HG_3-R1_36,0.884336
1,F8_STOM-R1_36,0.627215
1,MOCK1_1-R1_36,0.809047
1,MOCK1_3-R1_36,0.797297
1,MOCK2_1-R1_36,0.805992
1,MOCK2_2-R1_36,0.777253
1,MOCK_1-R1_36,0.789614
1,MOCK_2-R1_36,0.800436
1,MOCK_3-R1_36,0.80507
1,NTC3_2-R1_36,0.879023
1,R1_13-R1_36,0.845428
1,R1_22-R1_36,0.720537
1,R1_23-R1_36,0.790815
1,R1_24-R1_36,0.914761
1,R1_25_A-R1_36,0.804728
1,R1_26-R1_36,0.662051
1,R1_33-R1_36,0.814679
1,R1_34_A-R1_36,0.899
1,R1_35_A-R1_36,0.388248
1,BLANK2_1_A-R1_39,0.578517
1,F1_GI-R1_39,0.485028
1,F1_HG-R1_39,0.506014
1,F1_PC-R1_39,0.788207
1,F1_STOM-R1_39,0.640037
1,F2_GI-R1_39,0.462702
1,F2_HG-R1_39,0.470039
1,F2_PC-R1_39,0.814231
1,F3_GI-R1_39,0.699752
1,F3_HG-R1_39,0.694779
1,F3_PC-R1_39,0.463841
1,F3_STOM-R1_39,0.603924
1,F4_GI_1-R1_39,0.582901
1,F4_GI_2-R1_39,0.690196
1,F4_GI_3-R1_39,0.652516
1,F4_GI_4-R1_39,0.683817
1,F4_HG_1-R1_39,0.407524
1,F4_HG_2-R1_39,0.397226
1,F4_HG_3-R1_39,0.382986
1,F4_PC-R1_39,0.496053
1,F4_STOM-R1_39,0.692071
1,F5_GI_1-R1_39,0.60185
1,F5_GI_2-R1_39,0.563329
1,F5_GI_3-R1_39,0.637451
1,F5_GI_4-R1_39,0.438289
1,F5_HG_1-R1_39,0.442411
1,F5_HG_2-R1_39,0.428061
1,F5_HG_3-R1_39,0.490597
1,F5_PC-R1_39,0.479018
1,F5_STOM-R1_39,0.507928
1,F6_GI_1-R1_39,0.693136
1,F6_GI_3-R1_39,0.806345
1,F6_GI_4-R1_39,0.638594
1,F6_HG_1-R1_39,0.661916
1,F6_HG_2-R1_39,0.651302
1,F6_HG_3-R1_39,0.657574
1,F6_PC-R1_39,0.650627
1,F7_GI_2-R1_39,0.566048
1,F7_GI_3-R1_39,0.732883
1,F7_GI_4-R1_39,0.666688
1,F7_HG_1-R1_39,0.501989
1,F7_HG_2-R1_39,0.519836
1,F7_HG_3-R1_39,0.541048
1,F7_STOM-R1_39,0.678378
1,F8_GI_1-R1_39,0.550467
1,F8_GI_2-R1_39,0.628224
1,F8_GI_3-R1_39,0.736296
1,F8_GI_4-R1_39,0.641158
1,F8_HG_1-R1_39,0.493453
1,F8_HG_2-R1_39,0.47654
1,F8_HG_3-R1_39,0.492716
1,F8_STOM-R1_39,0.566731
1,MOCK1_1-R1_39,0.834212
1,MOCK1_3-R1_39,0.822471
1,MOCK2_1-R1_39,0.831283
1,MOCK2_2-R1_39,0.80261
1,MOCK_1-R1_39,0.814857
1,MOCK_2-R1_39,0.825689
1,MOCK_3-R1_39,0.83031
1,NTC3_2-R1_39,0.896309
1,R1_13-R1_39,0.773483
1,R1_22-R1_39,0.841906
1,R1_23-R1_39,0.735289
1,R1_24-R1_39,0.819927
1,R1_25_A-R1_39,0.73599
1,R1_26-R1_39,0.53163
1,R1_33-R1_39,0.375356
1,R1_34_A-R1_39,0.492594
1,R1_35_A-R1_39,0.511082
1,R1_36-R1_39,0.513807
1,BLANK2_1_A-R1_6_3,0.643356
1,F1_GI-R1_6_3,0.762762
1,F1_HG-R1_6_3,0.632667
1,F1_PC-R1_6_3,0.726284
1,F1_STOM-R1_6_3,0.76682
1,F2_GI-R1_6_3,0.755488
1,F2_HG-R1_6_3,0.621445
1,F2_PC-R1_6_3,0.752812
1,F3_GI-R1_6_3,0.817666
1,F3_HG-R1_6_3,0.467328
1,F3_PC-R1_6_3,0.627033
1,F3_STOM-R1_6_3,0.750711
1,F4_GI_1-R1_6_3,0.768117
1,F4_GI_2-R1_6_3,0.760129
1,F4_GI_3-R1_6_3,0.749963
1,F4_GI_4-R1_6_3,0.716935
1,F4_HG_1-R1_6_3,0.576035
1,F4_HG_2-R1_6_3,0.591005
1,F4_HG_3-R1_6_3,0.574893
1,F4_PC-R1_6_3,0.696143
1,F4_STOM-R1_6_3,0.813331
1,F5_GI_1-R1_6_3,0.692123
1,F5_GI_2-R1_6_3,0.710236
1,F5_GI_3-R1_6_3,0.703162
1,F5_GI_4-R1_6_3,0.597735
1,F5_HG_1-R1_6_3,0.534909
1,F5_HG_2-R1_6_3,0.533655
1,F5_HG_3-R1_6_3,0.564973
1,F5_PC-R1_6_3,0.625802
1,F5_STOM-R1_6_3,0.645202
1,F6_GI_1-R1_6_3,0.513351
1,F6_GI_3-R1_6_3,0.710577
1,F6_GI_4-R1_6_3,0.546019
1,F6_HG_1-R1_6_3,0.519476
1,F6_HG_2-R1_6_3,0.524037
1,F6_HG_3-R1_6_3,0.481424
1,F6_PC-R1_6_3,0.42127
1,F7_GI_2-R1_6_3,0.758275
1,F7_GI_3-R1_6_3,0.685023
1,F7_GI_4-R1_6_3,0.652393
1,F7_HG_1-R1_6_3,0.676095
1,F7_HG_2-R1_6_3,0.684304
1,F7_HG_3-R1_6_3,0.695
1,F7_STOM-R1_6_3,0.809756
1,F8_GI_1-R1_6_3,0.724981
1,F8_GI_2-R1_6_3,0.687381
1,F8_GI_3-R1_6_3,0.708907
1,F8_GI_4-R1_6_3,0.671939
1,F8_HG_1-R1_6_3,0.632381
1,F8_HG_2-R1_6_3,0.624727
1,F8_HG_3-R1_6_3,0.622967
1,F8_STOM-R1_6_3,0.68881
1,MOCK1_1-R1_6_3,0.803364
1,MOCK1_3-R1_6_3,0.802906
1,MOCK2_1-R1_6_3,0.803467
1,MOCK2_2-R1_6_3,0.80236
1,MOCK_1-R1_6_3,0.803121
1,MOCK_2-R1_6_3,0.804486
1,MOCK_3-R1_6_3,0.804872
1,NTC3_2-R1_6_3,0.871976
1,R1_13-R1_6_3,0.680892
1,R1_22-R1_6_3,0.911417
1,R1_23-R1_6_3,0.686255
1,R1_24-R1_6_3,0.703836
1,R1_25_A-R1_6_3,0.5815
1,R1_26-R1_6_3,0.684355
1,R1_33-R1_6_3,0.568496
1,R1_34_A-R1_6_3,0.695038
1,R1_35_A-R1_6_3,0.737613
1,R1_36-R1_6_3,0.78929
1,R1_39-R1_6_3,0.596934
1,BLANK2_1_A-R2_14,0.855896
1,F1_GI-R2_14,0.849373
1,F1_HG-R2_14,0.861136
1,F1_PC-R2_14,0.814685
1,F1_STOM-R2_14,0.845725
1,F2_GI-R2_14,0.842479
1,F2_HG-R2_14,0.837841
1,F2_PC-R2_14,0.860056
1,F3_GI-R2_14,0.901105
1,F3_HG-R2_14,0.854652
1,F3_PC-R2_14,0.809975
1,F3_STOM-R2_14,0.849559
1,F4_GI_1-R2_14,0.833312
1,F4_GI_2-R2_14,0.840578
1,F4_GI_3-R2_14,0.845042
1,F4_GI_4-R2_14,0.831014
1,F4_HG_1-R2_14,0.837921
1,F4_HG_2-R2_14,0.834328
1,F4_HG_3-R2_14,0.834667
1,F4_PC-R2_14,0.8767
1,F4_STOM-R2_14,0.878857
1,F5_GI_1-R2_14,0.822686
1,F5_GI_2-R2_14,0.813741
1,F5_GI_3-R2_14,0.845093
1,F5_GI_4-R2_14,0.794012
1,F5_HG_1-R2_14,0.805956
1,F5_HG_2-R2_14,0.807802
1,F5_HG_3-R2_14,0.805254
1,F5_PC-R2_14,0.86463
1,F5_STOM-R2_14,0.81503
1,F6_GI_1-R2_14,0.829919
1,F6_GI_3-R2_14,0.870977
1,F6_GI_4-R2_14,0.856327
1,F6_HG_1-R2_14,0.877752
1,F6_HG_2-R2_14,0.803392
1,F6_HG_3-R2_14,0.842475
1,F6_PC-R2_14,0.831882
1,F7_GI_2-R2_14,0.833395
1,F7_GI_3-R2_14,0.76857
1,F7_GI_4-R2_14,0.789804
1,F7_HG_1-R2_14,0.891889
1,F7_HG_2-R2_14,0.903491
1,F7_HG_3-R2_14,0.911639
1,F7_STOM-R2_14,0.866767
1,F8_GI_1-R2_14,0.821176
1,F8_GI_2-R2_14,0.809767
1,F8_GI_3-R2_14,0.823571
1,F8_GI_4-R2_14,0.82439
1,F8_HG_1-R2_14,0.843229
1,F8_HG_2-R2_14,0.839376
1,F8_HG_3-R2_14,0.825619
1,F8_STOM-R2_14,0.832558
1,MOCK1_1-R2_14,0.913707
1,MOCK1_3-R2_14,0.912386
1,MOCK2_1-R2_14,0.913213
1,MOCK2_2-R2_14,0.910129
1,MOCK_1-R2_14,0.911283
1,MOCK_2-R2_14,0.912462
1,MOCK_3-R2_14,0.912951
1,NTC3_2-R2_14,0.929092
1,R1_13-R2_14,0.895614
1,R1_22-R2_14,0.934905
1,R1_23-R2_14,0.900817
1,R1_24-R2_14,0.907515
1,R1_25_A-R2_14,0.86998
1,R1_26-R2_14,0.884858
1,R1_33-R2_14,0.833291
1,R1_34_A-R2_14,0.862186
1,R1_35_A-R2_14,0.847908
1,R1_36-R2_14,0.867412
1,R1_39-R2_14,0.882829
